[2024-11-25T00:00:02.578+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-11-25T00:00:02.598+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: ETL_usa_spending.extract_usa_spending_data_task scheduled__2024-11-24T00:00:00+00:00 [queued]>
[2024-11-25T00:00:02.607+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: ETL_usa_spending.extract_usa_spending_data_task scheduled__2024-11-24T00:00:00+00:00 [queued]>
[2024-11-25T00:00:02.608+0000] {taskinstance.py:2866} INFO - Starting attempt 1 of 1
[2024-11-25T00:00:02.624+0000] {taskinstance.py:2889} INFO - Executing <Task(PythonOperator): extract_usa_spending_data_task> on 2024-11-24 00:00:00+00:00
[2024-11-25T00:00:02.642+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=1607) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2024-11-25T00:00:02.645+0000] {standard_task_runner.py:72} INFO - Started process 1615 to run task
[2024-11-25T00:00:02.642+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'ETL_usa_spending', 'extract_usa_spending_data_task', 'scheduled__2024-11-24T00:00:00+00:00', '--job-id', '238', '--raw', '--subdir', 'DAGS_FOLDER/project_dag.py', '--cfg-path', '/tmp/tmpocqy4myb']
[2024-11-25T00:00:02.646+0000] {standard_task_runner.py:105} INFO - Job 238: Subtask extract_usa_spending_data_task
[2024-11-25T00:00:02.706+0000] {task_command.py:467} INFO - Running <TaskInstance: ETL_usa_spending.extract_usa_spending_data_task scheduled__2024-11-24T00:00:00+00:00 [running]> on host c38f41c7f3f7
[2024-11-25T00:24:58.021+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-12-MC-72-0003_8620
[2024-11-25T00:24:58.362+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-11-MC-72-0001_8620
[2024-11-25T00:24:58.702+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0009_8620
[2024-11-25T00:24:59.040+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0002_8620
[2024-11-25T00:24:59.471+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0002_8620
[2024-11-25T00:24:59.866+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-14-MC-72-0003_8620
[2024-11-25T00:25:00.302+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0009_8620
[2024-11-25T00:25:00.647+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0008_8620
[2024-11-25T00:25:00.996+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0009_8620
[2024-11-25T00:25:01.383+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-12-MC-72-0004_8620
[2024-11-25T00:25:01.782+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-15-MC-72-0003_8620
[2024-11-25T00:25:02.153+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-11-MC-72-0002_8620
[2024-11-25T00:25:02.720+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-14-MC-72-0004_8620
[2024-11-25T00:25:03.064+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-18-MC-72-0003_8620
[2024-11-25T00:25:03.408+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0003_8620
[2024-11-25T00:25:03.742+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-MC-72-0003_8620
[2024-11-25T00:25:04.095+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-MC-72-0003_8620
[2024-11-25T00:25:04.429+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-12-MC-72-0005_8620
[2024-11-25T00:25:04.814+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MW-72-0003_8620
[2024-11-25T00:25:05.273+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-MC-72-0003_8620
[2024-11-25T00:25:05.782+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MW-72-0004_8620
[2024-11-25T00:25:06.121+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-24-MC-72-0003_8620
[2024-11-25T00:25:06.472+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-15-MC-72-0004_8620
[2024-11-25T00:25:06.814+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0003_8620
[2024-11-25T00:25:07.182+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-MC-72-0003_8620
[2024-11-25T00:25:07.531+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0003_8620
[2024-11-25T00:25:07.920+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-18-MC-72-0004_8620
[2024-11-25T00:25:08.267+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0008_8620
[2024-11-25T00:25:08.594+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0017_8620
[2024-11-25T00:25:09.411+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0011_8620
[2024-11-25T00:25:09.794+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-MC-72-0004_8620
[2024-11-25T00:25:10.139+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-MC-72-0004_8620
[2024-11-25T00:25:10.476+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0004_8620
[2024-11-25T00:25:10.791+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-MC-72-0004_8620
[2024-11-25T00:25:11.138+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-24-MC-72-0004_8620
[2024-11-25T00:25:11.457+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-14-MC-72-0005_8620
[2024-11-25T00:25:11.795+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0004_8620
[2024-11-25T00:25:12.127+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-MC-72-0004_8620
[2024-11-25T00:25:12.970+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0004_8620
[2024-11-25T00:25:13.334+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0008_8620
[2024-11-25T00:25:13.656+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0008_8620
[2024-11-25T00:25:13.992+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0014_8620
[2024-11-25T00:25:14.315+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0006_8620
[2024-11-25T00:25:14.624+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0020_8620
[2024-11-25T00:25:14.953+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0013_8620
[2024-11-25T00:25:15.273+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0011_8620
[2024-11-25T00:25:15.593+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-12-MC-72-0001_8620
[2024-11-25T00:25:15.923+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-15-MC-72-0005_8620
[2024-11-25T00:25:16.275+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MW-72-0005_8620
[2024-11-25T00:25:16.607+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0006_8620
[2024-11-25T00:25:16.931+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-11-MC-72-0008_8620
[2024-11-25T00:25:17.266+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0006_8620
[2024-11-25T00:25:17.602+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0010_8620
[2024-11-25T00:25:17.942+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-18-MC-72-0005_8620
[2024-11-25T00:25:18.263+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0011_8620
[2024-11-25T00:25:18.580+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0014_8620
[2024-11-25T00:25:18.940+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-MC-72-0005_8620
[2024-11-25T00:25:19.268+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0011_8620
[2024-11-25T00:25:19.722+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-14-MC-72-0001_8620
[2024-11-25T00:25:20.040+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0019_8620
[2024-11-25T00:25:20.444+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MW-72-0001_8620
[2024-11-25T00:25:20.813+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-MC-72-0005_8620
[2024-11-25T00:25:21.177+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0005_8620
[2024-11-25T00:25:21.511+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-24-MC-72-0005_8620
[2024-11-25T00:25:21.838+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-MC-72-0005_8620
[2024-11-25T00:25:22.153+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-MC-72-0005_8620
[2024-11-25T00:25:22.481+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0024_8620
[2024-11-25T00:25:22.840+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0001_8620
[2024-11-25T00:25:23.220+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0005_8620
[2024-11-25T00:25:23.558+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0005_8620
[2024-11-25T00:25:23.940+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0022_8620
[2024-11-25T00:25:24.277+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-18-MC-72-0001_8620
[2024-11-25T00:25:24.606+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-MC-72-0001_8620
[2024-11-25T00:25:24.998+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-11-MC-72-0006_8620
[2024-11-25T00:25:25.339+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0027_8620
[2024-11-25T00:25:25.734+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0016_8620
[2024-11-25T00:25:26.107+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0014_8620
[2024-11-25T00:25:26.510+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0020_8620
[2024-11-25T00:25:26.880+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0001_8620
[2024-11-25T00:25:27.241+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-MC-72-0001_8620
[2024-11-25T00:25:28.244+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0014_8620
[2024-11-25T00:25:28.570+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0010_8620
[2024-11-25T00:25:28.934+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0001_8620
[2024-11-25T00:25:29.295+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-24-MC-72-0001_8620
[2024-11-25T00:25:29.630+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0013_8620
[2024-11-25T00:25:30.013+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0026_8620
[2024-11-25T00:25:30.334+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0017_8620
[2024-11-25T00:25:30.673+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-11-MC-72-0011_8620
[2024-11-25T00:25:31.016+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-12-MC-72-0002_8620
[2024-11-25T00:25:31.429+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-15-MC-72-0001_8620
[2024-11-25T00:25:31.770+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-MC-72-0001_8620
[2024-11-25T00:25:32.134+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-12-MC-72-0009_8620
[2024-11-25T00:25:32.479+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0023_8620
[2024-11-25T00:25:32.804+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0020_8620
[2024-11-25T00:25:33.176+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-MC-72-0001_8620
[2024-11-25T00:25:33.523+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0027_8620
[2024-11-25T00:25:33.876+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0010_8620
[2024-11-25T00:25:34.218+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0020_8620
[2024-11-25T00:25:34.576+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0013_8620
[2024-11-25T00:25:34.905+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-11-MC-72-0014_8620
[2024-11-25T00:25:35.215+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0017_8620
[2024-11-25T00:25:35.537+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0010_8620
[2024-11-25T00:25:35.850+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0019_8620
[2024-11-25T00:25:36.205+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0013_8620
[2024-11-25T00:25:36.545+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0018_8620
[2024-11-25T00:25:36.881+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0015_8620
[2024-11-25T00:25:37.257+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0017_8620
[2024-11-25T00:25:37.587+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-14-MC-72-0002_8620
[2024-11-25T00:25:37.990+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0026_8620
[2024-11-25T00:25:38.321+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0027_8620
[2024-11-25T00:25:38.658+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-MC-72-0002_8620
[2024-11-25T00:25:38.981+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0027_8620
[2024-11-25T00:25:39.300+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0018_8620
[2024-11-25T00:25:39.800+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-14-MC-72-0009_8620
[2024-11-25T00:25:40.147+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-11-MC-72-0020_8620
[2024-11-25T00:25:40.498+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0019_8620
[2024-11-25T00:25:40.947+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0016_8620
[2024-11-25T00:25:41.308+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0002_8620
[2024-11-25T00:25:41.707+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-11-MC-72-0010_8620
[2024-11-25T00:25:42.038+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0024_8620
[2024-11-25T00:25:42.373+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0019_8620
[2024-11-25T00:25:42.712+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-11-MC-72-0013_8620
[2024-11-25T00:25:43.167+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0015_8620
[2024-11-25T00:25:43.599+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-11-MC-72-0017_8620
[2024-11-25T00:25:43.958+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0002_8620
[2024-11-25T00:25:44.303+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0002_8620
[2024-11-25T00:25:44.652+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-24-MC-72-0009_8620
[2024-11-25T00:25:44.984+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MW-72-0002_8620
[2024-11-25T00:25:45.320+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0026_8620
[2024-11-25T00:25:45.658+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-12-MC-72-0008_8620
[2024-11-25T00:25:45.976+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-15-MC-72-0002_8620
[2024-11-25T00:25:46.399+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-MC-72-0009_8620
[2024-11-25T00:25:46.732+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0021_8620
[2024-11-25T00:25:47.060+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0026_8620
[2024-11-25T00:25:47.362+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0009_8620
[2024-11-25T00:25:47.695+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0009_8620
[2024-11-25T00:25:48.022+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0022_8620
[2024-11-25T00:25:48.346+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0009_8620
[2024-11-25T00:25:48.730+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-MC-72-0002_8620
[2024-11-25T00:25:49.124+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0018_8620
[2024-11-25T00:25:49.520+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0023_8620
