[2024-11-26T05:23:56.011+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-11-26T05:23:56.065+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: ETL_usa_spending.extract_usa_spending_data_task manual__2024-11-26T05:23:53.853764+00:00 [queued]>
[2024-11-26T05:23:56.121+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: ETL_usa_spending.extract_usa_spending_data_task manual__2024-11-26T05:23:53.853764+00:00 [queued]>
[2024-11-26T05:23:56.122+0000] {taskinstance.py:2866} INFO - Starting attempt 1 of 1
[2024-11-26T05:23:56.181+0000] {taskinstance.py:2889} INFO - Executing <Task(PythonOperator): extract_usa_spending_data_task> on 2024-11-26 05:23:53.853764+00:00
[2024-11-26T05:23:56.198+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'ETL_usa_spending', 'extract_usa_spending_data_task', 'manual__2024-11-26T05:23:53.853764+00:00', '--job-id', '368', '--raw', '--subdir', 'DAGS_FOLDER/project_dag.py', '--cfg-path', '/tmp/tmp0x55uq5i']
[2024-11-26T05:23:56.209+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=12521) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2024-11-26T05:23:56.207+0000] {standard_task_runner.py:105} INFO - Job 368: Subtask extract_usa_spending_data_task
[2024-11-26T05:23:56.212+0000] {standard_task_runner.py:72} INFO - Started process 12523 to run task
[2024-11-26T05:23:56.314+0000] {task_command.py:467} INFO - Running <TaskInstance: ETL_usa_spending.extract_usa_spending_data_task manual__2024-11-26T05:23:53.853764+00:00 [running]> on host 6a246d8d590f
[2024-11-26T05:47:19.641+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-23-MC-72-0023_8620
[2024-11-26T05:47:19.948+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-16-MC-72-0027_8620
[2024-11-26T05:47:20.283+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-13-MC-72-0012_8620
[2024-11-26T05:47:20.591+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-23-MC-72-0026_8620
[2024-11-26T05:47:20.913+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-16-MC-72-0015_8620
[2024-11-26T05:47:21.306+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-14-MC-72-0021_8620
[2024-11-26T05:47:21.708+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-17-MC-72-0023_8620
[2024-11-26T05:47:22.080+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-17-MC-72-0015_8620
[2024-11-26T05:47:22.942+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MW-72-0026_8620
[2024-11-26T05:47:23.645+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-22-MC-72-0015_8620
[2024-11-26T05:47:24.063+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MC-72-0021_8620
[2024-11-26T05:47:24.494+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-18-MC-72-0027_8620
[2024-11-26T05:47:24.887+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-23-MC-72-0015_8620
[2024-11-26T05:47:25.214+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MC-72-0027_8620
[2024-11-26T05:47:25.674+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MW-72-0021_8620
[2024-11-26T05:47:26.068+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-21-MC-72-0021_8620
[2024-11-26T05:47:26.398+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-19-MC-72-0027_8620
[2024-11-26T05:47:26.791+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-14-MC-72-0012_8620
[2024-11-26T05:47:27.213+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-19-MC-72-0021_8620
[2024-11-26T05:47:27.599+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-18-MC-72-0021_8620
[2024-11-26T05:47:27.974+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-22-MC-72-0021_8620
[2024-11-26T05:47:28.308+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-23-MC-72-0021_8620
[2024-11-26T05:47:28.732+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-14-MC-72-0025_8620
[2024-11-26T05:47:29.166+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-21-MC-72-0027_8620
[2024-11-26T05:47:29.552+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-15-MC-72-0021_8620
[2024-11-26T05:47:29.879+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-17-MC-72-0027_8620
[2024-11-26T05:47:30.272+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MW-72-0012_8620
[2024-11-26T05:47:30.666+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MC-72-0025_8620
[2024-11-26T05:47:31.125+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-21-MC-72-0025_8620
[2024-11-26T05:47:31.492+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-16-MC-72-0021_8620
[2024-11-26T05:47:31.861+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-19-MC-72-0025_8620
[2024-11-26T05:47:32.317+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-22-MC-72-0027_8620
[2024-11-26T05:47:32.686+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-23-MC-72-0027_8620
[2024-11-26T05:47:33.052+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-18-MC-72-0025_8620
[2024-11-26T05:47:33.476+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-24-MC-72-0021_8620
[2024-11-26T05:47:33.833+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-17-MC-72-0021_8620
[2024-11-26T05:47:34.253+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MW-72-0025_8620
[2024-11-26T05:47:34.697+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-18-MC-72-0012_8620
[2024-11-26T05:47:37.406+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-24-MC-72-0025_8620
[2024-11-26T05:47:37.724+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-22-MC-72-0025_8620
[2024-11-26T05:47:41.506+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MC-72-0012_8620
[2024-11-26T05:47:42.027+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-21-MC-72-0012_8620
[2024-11-26T05:47:42.421+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-19-MC-72-0012_8620
[2024-11-26T05:47:43.328+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-24-MC-72-0027_8620
[2024-11-26T05:47:43.663+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MW-72-0027_8620
[2024-11-26T05:47:44.059+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-15-MC-72-0025_8620
[2024-11-26T05:47:44.442+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-15-MC-72-0012_8620
[2024-11-26T05:47:44.754+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-23-MC-72-0025_8620
[2024-11-26T05:47:45.130+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-17-MC-72-0012_8620
[2024-11-26T05:47:45.511+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-23-MC-72-0012_8620
[2024-11-26T05:47:45.832+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-17-MC-72-0025_8620
[2024-11-26T05:47:46.272+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-16-MC-72-0025_8620
[2024-11-26T05:47:46.706+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-22-MC-72-0012_8620
[2024-11-26T05:47:47.131+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-24-MC-72-0012_8620
[2024-11-26T05:47:47.547+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-16-MC-72-0012_8620
[2024-11-26T05:47:49.214+0000] {logging_mixin.py:190} INFO - File saved to S3: s3://project-raw-data-files/usa_spending_data/funding_data_11_26_2024.csv
[2024-11-26T05:47:49.216+0000] {logging_mixin.py:190} INFO - Extracting Subawards Data
[2024-11-26T05:47:49.218+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-18-DP-72-0002_8620
[2024-11-26T05:47:49.639+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-18-DP-72-0001_8620
[2024-11-26T05:47:51.437+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-18-DE-72-0001_8620
[2024-11-26T05:47:51.804+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-DM-72-0001_8620
[2024-11-26T05:47:53.470+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-DP-72-0001_8620
[2024-11-26T05:47:53.816+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-DZ-72-0001_8620
[2024-11-26T05:47:54.156+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-DC-72-0001_8620
[2024-11-26T05:47:54.481+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-DC-72-0001_8620
[2024-11-26T05:47:54.844+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-DC-72-0001_8620
[2024-11-26T05:47:55.160+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-11-DC-72-0001_8620
[2024-11-26T05:47:55.562+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-DF-72-0001_8620
[2024-11-26T05:47:55.881+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-DW-72-0001_8620
[2024-11-26T05:47:56.214+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-DI-72-0001_8620
[2024-11-26T05:47:56.857+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-12-DC-72-0001_8620
[2024-11-26T05:47:57.181+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-DC-72-0001_8620
[2024-11-26T05:47:57.997+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-14-DC-72-0001_8620
[2024-11-26T05:47:58.805+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-18-DC-72-0001_8620
[2024-11-26T05:47:59.144+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-15-DC-72-0001_8620
[2024-11-26T05:47:59.473+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-DC-72-0001_8620
[2024-11-26T05:47:59.805+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-DC-72-0001_8620
[2024-11-26T05:48:00.134+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-DC-72-0001_8620
[2024-11-26T05:48:00.465+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-DC-72-0001_8620
[2024-11-26T05:48:00.787+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-DC-72-0001_8620
[2024-11-26T05:48:01.096+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-DC-72-0001_8620
[2024-11-26T05:48:01.415+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-DC-72-0001_8620
[2024-11-26T05:48:01.785+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-24-DC-72-0001_8620
[2024-11-26T05:48:02.179+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-DN-72-0001_8620
[2024-11-26T05:48:02.507+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0007_8620
[2024-11-26T05:48:02.830+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0007_8620
[2024-11-26T05:48:03.154+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0007_8620
[2024-11-26T05:48:03.610+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-11-MC-72-0007_8620
[2024-11-26T05:48:03.946+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-05-DJ-72-0001_8620
[2024-11-26T05:48:04.280+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-MC-72-0007_8620
[2024-11-26T05:48:04.642+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0007_8620
[2024-11-26T05:48:04.964+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-MC-72-0007_8620
[2024-11-26T05:48:05.299+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-24-MC-72-0007_8620
[2024-11-26T05:48:05.617+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-18-MC-72-0007_8620
[2024-11-26T05:48:06.078+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0007_8620
[2024-11-26T05:48:06.400+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0007_8620
[2024-11-26T05:48:06.766+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MW-72-0007_8620
[2024-11-26T05:48:07.108+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0007_8620
[2024-11-26T05:48:07.445+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-14-MC-72-0007_8620
[2024-11-26T05:48:07.824+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-MC-72-0007_8620
[2024-11-26T05:48:08.163+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-15-MC-72-0007_8620
[2024-11-26T05:48:08.489+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-MC-72-0007_8620
[2024-11-26T05:48:08.816+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-12-MC-72-0007_8620
[2024-11-26T05:48:09.143+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0003_8620
[2024-11-26T05:48:09.441+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0003_8620
[2024-11-26T05:48:09.778+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0004_8620
[2024-11-26T05:48:10.091+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0003_8620
[2024-11-26T05:48:10.454+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0003_8620
[2024-11-26T05:48:10.777+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0004_8620
[2024-11-26T05:48:11.094+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0005_8620
[2024-11-26T05:48:11.472+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-11-MC-72-0003_8620
[2024-11-26T05:48:11.839+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0004_8620
[2024-11-26T05:48:12.165+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0004_8620
[2024-11-26T05:48:12.493+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0005_8620
[2024-11-26T05:48:12.819+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-11-MC-72-0004_8620
[2024-11-26T05:48:13.147+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0001_8620
[2024-11-26T05:48:13.489+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0005_8620
[2024-11-26T05:48:13.862+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0005_8620
[2024-11-26T05:48:14.200+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0001_8620
[2024-11-26T05:48:14.963+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-11-MC-72-0005_8620
[2024-11-26T05:48:15.303+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0001_8620
[2024-11-26T05:48:15.650+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0001_8620
[2024-11-26T05:48:15.978+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0002_8620
[2024-11-26T05:48:16.297+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0002_8620
[2024-11-26T05:48:16.638+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0009_8620
[2024-11-26T05:48:16.985+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-12-MC-72-0003_8620
[2024-11-26T05:48:17.304+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-11-MC-72-0001_8620
[2024-11-26T05:48:17.622+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0009_8620
[2024-11-26T05:48:18.034+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0002_8620
[2024-11-26T05:48:18.382+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0002_8620
[2024-11-26T05:48:18.709+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-14-MC-72-0003_8620
[2024-11-26T05:48:19.070+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0009_8620
[2024-11-26T05:48:19.395+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0008_8620
[2024-11-26T05:48:19.719+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0009_8620
[2024-11-26T05:48:20.509+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-12-MC-72-0004_8620
[2024-11-26T05:48:20.836+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-15-MC-72-0003_8620
[2024-11-26T05:48:21.163+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-11-MC-72-0002_8620
[2024-11-26T05:48:21.472+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-14-MC-72-0004_8620
[2024-11-26T05:48:21.819+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-18-MC-72-0003_8620
